市区町村名,地区名,place_idx,distance,住所
足立区,千住河原町,44,7.66871139254769,足立区千住河原町
足立区,千住寿町,44,8.636271504573866,足立区千住寿町
足立区,千住関屋町,44,7.917708460159792,足立区千住関屋町
足立区,千住龍田町,44,8.289435724871806,足立区千住龍田町
足立区,千住中居町,44,8.21942060113649,足立区千住中居町
足立区,千住仲町,44,7.930221583112279,足立区千住仲町
足立区,千住橋戸町,44,7.3504648046441545,足立区千住橋戸町
足立区,千住緑町,44,7.543827136916145,足立区千住緑町
足立区,千住宮元町,44,7.896520038800226,足立区千住宮元町
足立区,千住元町,44,8.634624376852523,足立区千住元町
足立区,日ノ出町,44,9.219621225525858,足立区日ノ出町
足立区,柳原,44,8.871876433717189,足立区柳原
葛飾区,お花茶屋,44,10.835533361487766,葛飾区お花茶屋
葛飾区,小菅,44,9.985859490072409,葛飾区小菅
葛飾区,宝町,44,10.01663682863855,葛飾区宝町
葛飾区,西亀有,44,11.4867112409401,葛飾区西亀有
葛飾区,堀切,44,10.063390708350962,葛飾区堀切
足立区,伊興,45,12.46517717015193,足立区伊興
足立区,伊興本町,45,13.088929109033543,足立区伊興本町
足立区,入谷,45,13.29398054515695,足立区入谷
足立区,加賀,45,11.73536286036197,足立区加賀
足立区,古千谷本町,45,13.570776226680449,足立区古千谷本町
足立区,皿沼,45,12.043080422621195,足立区皿沼
足立区,舎人,45,13.844819169017459,足立区舎人
足立区,西伊興,45,12.532744409359807,足立区西伊興
足立区,西竹の塚,45,12.529627003511784,足立区西竹の塚
足立区,東伊興,45,13.50247927496894,足立区東伊興
足立区,扇,46,9.037033498829786,足立区扇
足立区,興野,46,9.649258956732552,足立区興野
足立区,栗原,46,11.241522029901665,足立区栗原
足立区,江北,46,10.037361078718023,足立区江北
足立区,鹿浜,46,10.891520679702205,足立区鹿浜
足立区,新田,46,9.870947780607501,足立区新田
足立区,関原,46,9.649222534829411,足立区関原
足立区,椿,46,10.394919789936555,足立区椿
足立区,西新井,46,11.175672438105424,足立区西新井
足立区,西新井栄町,46,10.509234424991105,足立区西新井栄町
足立区,西新井本町,46,10.197369100930816,足立区西新井本町
足立区,本木北町,46,9.219001173649783,足立区本木北町
足立区,谷在家,46,11.36684965484552,足立区谷在家
足立区,大谷田,47,13.320086221031731,足立区大谷田
足立区,中川,47,13.075194368242418,足立区中川
葛飾区,金町,47,13.896927479343969,葛飾区金町
葛飾区,新宿,47,13.064147323459867,葛飾区新宿
葛飾区,東金町,47,15.021684597193993,葛飾区東金町
葛飾区,水元,47,14.83807278006666,葛飾区水元
葛飾区,南水元,47,14.071411973730823,葛飾区南水元
足立区,神明,48,14.178208597613734,足立区神明
足立区,竹の塚,48,12.697352871531125,足立区竹の塚
足立区,花畑,48,14.484007288484957,足立区花畑
足立区,保木間,48,13.303573999047272,足立区保木間
足立区,南花畑,48,13.435671276537875,足立区南花畑
足立区,六木,48,14.469882269053974,足立区六木
葛飾区,青戸,49,11.696104284959853,葛飾区青戸
葛飾区,鎌倉,49,13.232784263104573,葛飾区鎌倉
葛飾区,亀有,49,12.144183432025006,葛飾区亀有
葛飾区,柴又,49,13.687958521492591,葛飾区柴又
葛飾区,白鳥,49,11.041010671351575,葛飾区白鳥
葛飾区,高砂,49,12.55646939642607,葛飾区高砂
葛飾区,立石,49,10.564250049556296,葛飾区立石
葛飾区,細田,49,12.312596277653347,葛飾区細田
江戸川区,北小岩,49,13.928803634707215,江戸川区北小岩
葛飾区,奥戸,50,11.417425927384777,葛飾区奥戸
葛飾区,新小岩,50,10.527138191231804,葛飾区新小岩
葛飾区,西新小岩,50,9.640516086851864,葛飾区西新小岩
葛飾区,東新小岩,50,10.597043372223904,葛飾区東新小岩
葛飾区,東立石,50,10.152962026908762,葛飾区東立石
江戸川区,上一色,50,11.810017129928394,江戸川区上一色
江戸川区,鹿骨,50,12.675964421063213,江戸川区鹿骨
江戸川区,西小岩,50,12.713732577015271,江戸川区西小岩
江戸川区,東小岩,50,13.461871189965397,江戸川区東小岩
江戸川区,本一色,50,11.350102784361882,江戸川区本一色
江戸川区,南小岩,50,12.69966082348131,江戸川区南小岩
江戸川区,一之江,51,11.688668426159293,江戸川区一之江
江戸川区,大杉,51,11.733805327759153,江戸川区大杉
江戸川区,小松川,51,9.028445725024406,江戸川区小松川
江戸川区,中央,51,11.029979938698643,江戸川区中央
江戸川区,新堀,51,12.538541945277021,江戸川区新堀
江戸川区,西一之江,51,11.344181755593322,江戸川区西一之江
江戸川区,西小松川町,51,10.003259485790515,江戸川区西小松川町
江戸川区,春江町,51,11.946552590615944,江戸川区春江町
江戸川区,東小松川,51,10.108387547806368,江戸川区東小松川
江戸川区,平井,51,8.603763032437513,江戸川区平井
江戸川区,松江,51,10.73199397097299,江戸川区松江
江戸川区,松島,51,10.109089864120785,江戸川区松島
江戸川区,瑞江,51,12.675956109487991,江戸川区瑞江
江戸川区,一之江町,52,10.923352041553326,江戸川区一之江町
江戸川区,宇喜田町,52,10.051504864855765,江戸川区宇喜田町
江戸川区,江戸川,52,12.53105780028905,江戸川区江戸川
江戸川区,北葛西,52,9.7415647093531,江戸川区北葛西
江戸川区,清新町,52,9.526716984413794,江戸川区清新町
江戸川区,中葛西,52,10.801340053081711,江戸川区中葛西
江戸川区,西葛西,52,9.832995105156417,江戸川区西葛西
江戸川区,東葛西,52,11.798597266350917,江戸川区東葛西
江戸川区,船堀,52,10.188128976642835,江戸川区船堀
江戸川区,上篠崎,53,13.770633765879882,江戸川区上篠崎
江戸川区,篠崎町,54,14.091549411549254,江戸川区篠崎町
江戸川区,下篠崎町,54,14.610070903472526,江戸川区下篠崎町
江戸川区,南篠崎町,54,13.746817480700743,江戸川区南篠崎町
江戸川区,谷河内,54,13.25160017336288,江戸川区谷河内
江戸川区,南葛西,55,11.686655530514118,江戸川区南葛西
江戸川区,臨海町,55,10.735583094770682,江戸川区臨海町
八王子市,暁町,56,37.75925928211386,八王子市暁町
八王子市,追分町,56,39.43525841211986,八王子市追分町
八王子市,大谷町,56,36.5862182802152,八王子市大谷町
八王子市,左入町,56,36.92686483030857,八王子市左入町
八王子市,新町,56,37.38519443508531,八王子市新町
八王子市,高倉町,56,35.0066654733457,八王子市高倉町
八王子市,中町,56,37.83381720437958,八王子市中町
八王子市,中野上町,56,39.128599658967254,八王子市中野上町
八王子市,中野山王,56,38.58758609166906,八王子市中野山王
八王子市,八幡町,56,38.72190896967295,八王子市八幡町
八王子市,本町,56,38.1853553843768,八王子市本町
八王子市,南町,56,38.110936646604294,八王子市南町
八王子市,元本郷町,56,39.485191608698464,八王子市元本郷町
八王子市,八木町,56,39.10564487017487,八王子市八木町
八王子市,八日町,56,38.26597744475949,八王子市八日町
八王子市,横山町,56,37.73147338693836,八王子市横山町
八王子市,旭町,57,37.669974586545294,八王子市旭町
八王子市,上野町,57,38.66718097029349,八王子市上野町
八王子市,打越町,57,36.6392562652429,八王子市打越町
八王子市,片倉町,57,37.69040125707778,八王子市片倉町
八王子市,北野町,57,36.241927332667906,八王子市北野町
八王子市,小比企町,57,39.194762002422785,八王子市小比企町
八王子市,子安町,57,37.58419106478979,八王子市子安町
八王子市,台町,57,39.11362293438921,八王子市台町
八王子市,長沼町,57,35.1784425872262,八王子市長沼町
八王子市,西片倉,57,38.51218121472771,八王子市西片倉
八王子市,三崎町,57,37.83518687455664,八王子市三崎町
八王子市,緑町,57,38.88061816173352,八王子市緑町
八王子市,明神町,57,36.952935046290136,八王子市明神町
八王子市,万町,57,38.20126185027205,八王子市万町
八王子市,大塚,58,30.66254778104769,八王子市大塚
八王子市,南陽台,58,34.563824028997225,八王子市南陽台
八王子市,東中野,58,31.81769853202247,八王子市東中野
日野市,平山,58,34.225909124960936,日野市平山
日野市,程久保,58,31.770510389102725,日野市程久保
日野市,三沢,58,30.63088047115615,日野市三沢
日野市,南平,58,32.2643693241791,日野市南平
八王子市,鹿島,59,30.16791529563525,八王子市鹿島
府中市,南町,59,25.939773314929955,府中市南町
日野市,百草,59,29.90325491146682,日野市百草
多摩市,愛宕,59,29.498052325271136,多摩市愛宕
多摩市,一ノ宮,59,27.951647386807814,多摩市一ノ宮
多摩市,乞田,59,28.91803194354499,多摩市乞田
多摩市,桜ケ丘,59,28.406934548566984,多摩市桜ケ丘
多摩市,関戸,59,27.56969816849554,多摩市関戸
多摩市,馬引沢,59,27.734791235259024,多摩市馬引沢
多摩市,連光寺,59,26.81830646632159,多摩市連光寺
多摩市,和田,59,29.597629926913903,多摩市和田
多摩市,東寺方,59,28.716306557300307,多摩市東寺方
八王子市,叶谷町,60,40.72124206254082,八王子市叶谷町
八王子市,諏訪町,60,41.68349723819301,八王子市諏訪町
八王子市,千人町,60,40.10748403146919,八王子市千人町
八王子市,寺町,60,40.14502325169784,八王子市寺町
八王子市,西寺方町,60,43.43734649385938,八王子市西寺方町
八王子市,日吉町,60,39.83825987408539,八王子市日吉町
八王子市,横川町,60,40.842535025134495,八王子市横川町
八王子市,四谷町,60,41.264185623770295,八王子市四谷町
八王子市,上柚木,61,35.39014722369305,八王子市上柚木
八王子市,越野,61,33.551529828311885,八王子市越野
八王子市,下柚木,61,34.55959410261977,八王子市下柚木
八王子市,別所,61,33.44977338818617,八王子市別所
八王子市,堀之内,61,32.64726931299972,八王子市堀之内
八王子市,松が谷,61,30.9833063501374,八王子市松が谷
八王子市,松木,61,33.32327426532515,八王子市松木
八王子市,南大沢,61,34.794583508229024,八王子市南大沢
多摩市,唐木田,61,32.53329219418197,多摩市唐木田
多摩市,鶴牧,61,31.15278098921192,多摩市鶴牧
多摩市,中沢,61,31.789844361625622,多摩市中沢
八王子市,川口町,62,43.02233035025305,八王子市川口町
八王子市,北野台,63,36.66174336945577,八王子市北野台
八王子市,七国,63,39.55434977496694,八王子市七国
八王子市,兵衛,63,38.56696685467036,八王子市兵衛
八王子市,みなみ野,63,39.27254465367251,八王子市みなみ野
八王子市,鑓水,63,37.007822773519976,八王子市鑓水
八王子市,久保山町,64,35.714985758783605,八王子市久保山町
昭島市,大神町,64,35.465742965672206,昭島市大神町
昭島市,田中町,64,36.10699162227932,昭島市田中町
昭島市,拝島町,64,37.184159444362834,昭島市拝島町
昭島市,宮沢町,64,34.954804141103736,昭島市宮沢町
八王子市,高尾町,65,45.79758309134446,八王子市高尾町
八王子市,館町,66,42.58995714435164,八王子市館町
八王子市,寺田町,66,41.031412661213004,八王子市寺田町
八王子市,初沢町,66,43.67979175978725,八王子市初沢町
町田市,相原町,66,41.70719492415886,町田市相原町
八王子市,長房町,67,41.54812506498082,八王子市長房町
八王子市,並木町,67,40.8489547540215,八王子市並木町
八王子市,狭間町,67,42.79060080807906,八王子市狭間町
八王子市,東浅川町,67,41.917084202103844,八王子市東浅川町
八王子市,めじろ台,67,40.63186945472436,八王子市めじろ台
八王子市,山田町,67,39.84996365818527,八王子市山田町
立川市,曙町,68,30.5002770656907,立川市曙町
立川市,柴崎町,68,31.314654202391015,立川市柴崎町
立川市,高松町,68,30.3530238658031,立川市高松町
立川市,錦町,68,30.33634139121697,立川市錦町
立川市,富士見町,68,32.19196328417058,立川市富士見町
立川市,緑町,68,31.620428697448908,立川市緑町
昭島市,朝日町,68,34.49492075179399,昭島市朝日町
昭島市,東町,68,32.94275874573686,昭島市東町
昭島市,郷地町,68,33.213873303497664,昭島市郷地町
昭島市,玉川町,68,33.79009440077704,昭島市玉川町
昭島市,中神町,68,34.35686106827921,昭島市中神町
昭島市,もくせいの杜,68,33.08104098228467,昭島市もくせいの杜
日野市,栄町,68,32.92756452200536,日野市栄町
昭島市,福島町,68,33.6925171324366,昭島市福島町
立川市,一番町,69,34.199962527753534,立川市一番町
立川市,柏町,69,30.975687279654974,立川市柏町
立川市,上砂町,69,33.207417515127034,立川市上砂町
立川市,砂川町,69,31.99364762578133,立川市砂川町
昭島市,つつじが丘,69,34.93471877452604,昭島市つつじが丘
昭島市,武蔵野,69,34.26524334525311,昭島市武蔵野
立川市,幸町,70,29.95090047826859,立川市幸町
立川市,栄町,70,29.640542497852287,立川市栄町
立川市,若葉町,70,28.612415127759082,立川市若葉町
小平市,小川町,70,26.809132068223548,小平市小川町
小平市,栄町,70,28.184255144417747,小平市栄町
小平市,上水本町,70,25.700480806350846,小平市上水本町
小平市,たかの台,70,27.249977561529736,小平市たかの台
国分寺市,並木町,70,27.388295090162963,国分寺市並木町
国分寺市,東戸倉,70,26.133407944569637,国分寺市東戸倉
東大和市,桜が丘,70,30.320792579091712,東大和市桜が丘
立川市,西砂町,71,35.612656080360466,立川市西砂町
昭島市,昭和町,71,35.33139888005786,昭島市昭和町
昭島市,松原町,71,36.83865835334805,昭島市松原町
昭島市,美堀町,71,36.07769941140254,昭島市美堀町
福生市,牛浜,71,38.32938502745106,福生市牛浜
福生市,大字熊川,71,37.56408814318964,福生市大字熊川
福生市,志茂,71,38.6627092130514,福生市志茂
立川市,羽衣町,72,29.611349152982395,立川市羽衣町
府中市,北山町,72,26.77974754990731,府中市北山町
府中市,武蔵台,72,26.240611523296273,府中市武蔵台
国分寺市,泉町,72,25.609808512550288,国分寺市泉町
国分寺市,戸倉,72,26.91399816892261,国分寺市戸倉
国分寺市,内藤,72,26.83295835197978,国分寺市内藤
国分寺市,西恋ケ窪,72,26.068995308219883,国分寺市西恋ケ窪
国分寺市,西町,72,28.89031108827,国分寺市西町
国分寺市,西元町,72,25.584447125695675,国分寺市西元町
国分寺市,東恋ケ窪,72,25.590728233487596,国分寺市東恋ケ窪
国分寺市,光町,72,28.094640832145775,国分寺市光町
国分寺市,日吉町,72,26.85139617996385,国分寺市日吉町
国分寺市,富士本,72,27.66539494137819,国分寺市富士本
国立市,青柳,72,29.863284893720223,国立市青柳
国立市,北,72,28.532682086829542,国立市北
国立市,中,72,28.098836419557667,国立市中
国立市,西,72,28.776905447919038,国立市西
国立市,東,72,27.320933155283363,国立市東
国立市,富士見台,72,28.310049025774372,国立市富士見台
武蔵野市,吉祥寺本町,73,16.232683383471056,武蔵野市吉祥寺本町
武蔵野市,御殿山,73,16.68623134084993,武蔵野市御殿山
武蔵野市,境,73,19.178693825405485,武蔵野市境
武蔵野市,中町,73,17.21390847467003,武蔵野市中町
武蔵野市,西久保,73,17.799569903465713,武蔵野市西久保
三鷹市,井口,73,19.14188402635711,三鷹市井口
三鷹市,上連雀,73,17.954883134270336,三鷹市上連雀
三鷹市,下連雀,73,16.97311144809848,三鷹市下連雀
三鷹市,深大寺,73,19.355555224481392,三鷹市深大寺
小金井市,梶野町,73,20.58591962145713,小金井市梶野町
三鷹市,新川,74,16.392822017031577,三鷹市新川
三鷹市,中原,74,16.54862499840626,三鷹市中原
三鷹市,野崎,74,18.691405470408565,三鷹市野崎
調布市,佐須町,74,18.073849687925264,調布市佐須町
調布市,柴崎,74,17.322265690373808,調布市柴崎
調布市,深大寺北町,74,18.484394937067893,調布市深大寺北町
調布市,深大寺東町,74,17.587332276059048,調布市深大寺東町
調布市,深大寺南町,74,17.861618656050688,調布市深大寺南町
調布市,調布ケ丘,74,18.83414423684775,調布市調布ケ丘
調布市,西つつじケ丘,74,16.603520538935435,調布市西つつじケ丘
調布市,富士見町,74,19.596959489428336,調布市富士見町
三鷹市,大沢,74,19.71839505469549,三鷹市大沢
調布市,深大寺元町,74,18.76324255054073,調布市深大寺元町
青梅市,天ヶ瀬町,75,46.95556627876813,青梅市天ヶ瀬町
青梅市,大柳町,75,46.792820541311485,青梅市大柳町
青梅市,滝ノ上町,75,46.370979818600496,青梅市滝ノ上町
青梅市,畑中,75,47.3492168546481,青梅市畑中
青梅市,勝沼,76,45.58982405936373,青梅市勝沼
青梅市,野上町,76,43.59010235495515,青梅市野上町
青梅市,東青梅,76,44.626626337579005,青梅市東青梅
青梅市,吹上,76,44.81752266563099,青梅市吹上
青梅市,師岡町,76,44.1098268214739,青梅市師岡町
青梅市,河辺町,77,43.387952112162594,青梅市河辺町
青梅市,新町,77,41.73812730345501,青梅市新町
青梅市,末広町,77,41.254547005633114,青梅市末広町
青梅市,千ヶ瀬町,77,45.16281633511153,青梅市千ヶ瀬町
青梅市,長淵,77,44.92720985493159,青梅市長淵
青梅市,西分町,77,45.638315278845475,青梅市西分町
羽村市,小作台,77,42.16895725052067,羽村市小作台
羽村市,栄町,77,41.20499170658877,羽村市栄町
青梅市,上町,78,46.63804206843842,青梅市上町
青梅市,住江町,78,45.98095032787632,青梅市住江町
青梅市,仲町,78,46.42604090536495,青梅市仲町
青梅市,本町,78,46.126996246116235,青梅市本町
府中市,朝日町,79,21.21626615810158,府中市朝日町
府中市,寿町,79,25.05084422395764,府中市寿町
府中市,小柳町,79,22.809840076107605,府中市小柳町
府中市,幸町,79,24.427269285175694,府中市幸町
府中市,清水が丘,79,23.212967407334652,府中市清水が丘
府中市,白糸台,79,21.82264856859518,府中市白糸台
府中市,浅間町,79,23.090423019663948,府中市浅間町
府中市,天神町,79,23.78528451598022,府中市天神町
府中市,八幡町,79,24.01711667802276,府中市八幡町
府中市,晴見町,79,25.06063213353723,府中市晴見町
府中市,府中町,79,24.417938124192638,府中市府中町
府中市,緑町,79,23.86936023554426,府中市緑町
府中市,宮西町,79,25.094902310528457,府中市宮西町
府中市,宮町,79,24.61229358204295,府中市宮町
府中市,紅葉丘,79,21.696924757414152,府中市紅葉丘
府中市,矢崎町,79,25.10563966421945,府中市矢崎町
府中市,若松町,79,22.77518859900422,府中市若松町
調布市,飛田給,79,21.04152822817456,調布市飛田給
府中市,押立町,80,21.924038062577914,府中市押立町
府中市,是政,80,24.0944865862439,府中市是政
調布市,上石原,80,20.807890588130523,調布市上石原
稲城市,大丸,80,25.298295683813762,稲城市大丸
稲城市,押立,80,22.060667427702054,稲城市押立
稲城市,向陽台,80,24.327296142889782,稲城市向陽台
稲城市,東長沼,80,23.17922852704043,稲城市東長沼
稲城市,百村,80,23.715292907785066,稲城市百村
稲城市,矢野口,80,22.335037922824892,稲城市矢野口
府中市,片町,81,25.54323998384147,府中市片町
府中市,住吉町,81,26.980635768745707,府中市住吉町
府中市,東芝町,81,25.92138992142611,府中市東芝町
府中市,西原町,81,26.7901093885619,府中市西原町
府中市,西府町,81,27.005052064245163,府中市西府町
府中市,日鋼町,81,25.574912913149245,府中市日鋼町
府中市,日新町,81,27.59034220935627,府中市日新町
府中市,分梅町,81,26.283149664706638,府中市分梅町
府中市,本宿町,81,26.449689604282092,府中市本宿町
府中市,本町,81,25.35662870738586,府中市本町
府中市,美好町,81,25.871705845751666,府中市美好町
府中市,四谷,81,28.137450351387468,府中市四谷
日野市,落川,81,29.382111766023325,日野市落川
国立市,谷保,81,27.90900822344967,国立市谷保
府中市,栄町,82,24.924452671799187,府中市栄町
府中市,新町,82,23.848707166281482,府中市新町
小金井市,中町,82,21.68002067922404,小金井市中町
小金井市,貫井北町,82,23.445258412787933,小金井市貫井北町
小金井市,貫井南町,82,23.386789643438362,小金井市貫井南町
小金井市,東町,82,20.53587292746922,小金井市東町
小金井市,本町,82,22.369595072995313,小金井市本町
小金井市,前原町,82,22.27743049500075,小金井市前原町
小金井市,緑町,82,21.482566517194087,小金井市緑町
国分寺市,東元町,82,24.60573347634796,国分寺市東元町
国分寺市,本多,82,24.60293455709841,国分寺市本多
国分寺市,本町,82,24.63266605014542,国分寺市本町
国分寺市,南町,82,24.37602988699327,国分寺市南町
調布市,菊野台,83,17.076506947146992,調布市菊野台
調布市,国領町,83,18.160780911885873,調布市国領町
調布市,小島町,83,19.705906073811498,調布市小島町
調布市,下石原,83,20.203201697737274,調布市下石原
調布市,染地,83,18.767106360319115,調布市染地
調布市,多摩川,83,20.290006307975958,調布市多摩川
調布市,東つつじケ丘,83,16.081563866942467,調布市東つつじケ丘
調布市,布田,83,19.130512637768277,調布市布田
調布市,八雲台,83,18.056507891834514,調布市八雲台
狛江市,和泉本町,83,16.86920232317542,狛江市和泉本町
狛江市,中和泉,83,17.38850177091481,狛江市中和泉
狛江市,西和泉,83,17.843113330066846,狛江市西和泉
狛江市,西野川,83,16.763650833074976,狛江市西野川
町田市,旭町,84,31.702830037758357,町田市旭町
町田市,金井,84,28.934044064674314,町田市金井
町田市,金井町,84,29.182620448793255,町田市金井町
町田市,木曽東,84,32.576631277746124,町田市木曽東
町田市,玉川学園,84,29.67215276719886,町田市玉川学園
町田市,東玉川学園,84,29.28255631447127,町田市東玉川学園
町田市,本町田,84,31.011806312043603,町田市本町田
町田市,南大谷,84,30.343025096664263,町田市南大谷
町田市,山崎,84,32.04242305818348,町田市山崎
町田市,山崎町,84,31.17496561023955,町田市山崎町
町田市,大蔵町,85,28.193780091086488,町田市大蔵町
町田市,真光寺,85,27.461234563844318,町田市真光寺
町田市,図師町,85,31.780281763964528,町田市図師町
町田市,鶴川,85,27.702467823632762,町田市鶴川
町田市,小川,86,31.00436171035262,町田市小川
町田市,鶴間,86,32.13575976513771,町田市鶴間
町田市,南町田,86,31.842567907243684,町田市南町田
町田市,小山ヶ丘,87,36.07409463423857,町田市小山ヶ丘
町田市,小山田桜台,88,33.3932304204976,町田市小山田桜台
町田市,小山町,88,35.4413422699438,町田市小山町
町田市,金森,89,31.832363953964375,町田市金森
町田市,中町,89,31.456141891901257,町田市中町
町田市,原町田,89,31.600870067230375,町田市原町田
町田市,森野,89,32.335513682213964,町田市森野
町田市,忠生,90,32.58127573695191,町田市忠生
町田市,成瀬,91,29.52743496313991,町田市成瀬
町田市,南成瀬,91,30.00662773913803,町田市南成瀬
町田市,成瀬台,92,28.856157865806175,町田市成瀬台
町田市,三輪緑山,92,26.93560452855301,町田市三輪緑山
町田市,能ヶ谷,93,26.61362451576621,町田市能ヶ谷
町田市,南つくし野,94,31.00091401491234,町田市南つくし野
小金井市,桜町,95,22.270726150497637,小金井市桜町
小平市,学園西町,95,25.46533952994927,小平市学園西町
小平市,学園東町,95,24.60877697469918,小平市学園東町
小平市,喜平町,95,24.305124407176724,小平市喜平町
小平市,上水南町,95,24.194200311575088,小平市上水南町
小平市,鈴木町,95,23.094792928369266,小平市鈴木町
小平市,天神町,95,23.74204784702809,小平市天神町
小平市,仲町,95,24.715776403420495,小平市仲町
小平市,花小金井,95,22.55149653800792,小平市花小金井
小平市,花小金井南町,95,21.800294615339276,小平市花小金井南町
小平市,御幸町,95,22.782410964973376,小平市御幸町
小平市,回田町,95,23.565661021387516,小平市回田町
西東京市,芝久保町,95,21.190195087623295,西東京市芝久保町
東久留米市,弥生,95,23.095692441181978,東久留米市弥生
小平市,大沼町,96,23.75350962674229,小平市大沼町
小平市,美園町,96,24.533318131910406,小平市美園町
東村山市,恩多町,96,25.54278905214618,東村山市恩多町
東村山市,萩山町,96,25.68289864379661,東村山市萩山町
東久留米市,下里,96,23.9900143757113,東久留米市下里
東久留米市,滝山,96,23.344381483181273,東久留米市滝山
東久留米市,中央町,96,22.246922613276546,東久留米市中央町
東久留米市,野火止,96,23.404495468703008,東久留米市野火止
東久留米市,八幡町,96,23.05064493578836,東久留米市八幡町
東久留米市,前沢,96,22.48553439815523,東久留米市前沢
東久留米市,南町,96,21.627136443556417,東久留米市南町
東久留米市,柳窪,96,24.55006914788474,東久留米市柳窪
小平市,小川東町,97,26.155461101752145,小平市小川東町
東村山市,栄町,97,26.474723743605338,東村山市栄町
東村山市,野口町,97,27.84062221982102,東村山市野口町
東村山市,富士見町,97,27.78448257537855,東村山市富士見町
東村山市,本町,97,26.83035302218573,東村山市本町
東村山市,美住町,97,27.439591858846693,東村山市美住町
東村山市,廻田町,97,28.515494850690736,東村山市廻田町
東大和市,清水,97,28.856226642201776,東大和市清水
東大和市,南街,97,29.728211345044986,東大和市南街
東大和市,向原,97,28.961463003818213,東大和市向原
日野市,旭が丘,98,34.91697990305076,日野市旭が丘
日野市,大坂上,98,32.929194639169815,日野市大坂上
日野市,新町,98,33.33103110726382,日野市新町
日野市,神明,98,32.40321149385703,日野市神明
日野市,高幡,98,30.760014358755768,日野市高幡
日野市,多摩平,98,33.740843775429894,日野市多摩平
日野市,豊田,98,33.270663783705785,日野市豊田
日野市,大字日野,98,31.062844611687808,日野市大字日野
日野市,日野台,98,33.926207086361856,日野市日野台
日野市,日野本町,98,31.990518373200082,日野市日野本町
日野市,富士町,98,34.27746357139945,日野市富士町
日野市,万願寺,98,30.56314143351593,日野市万願寺
日野市,大字宮,98,31.37681054410852,日野市大字宮
東村山市,青葉町,99,25.028055160244858,東村山市青葉町
東村山市,秋津町,99,25.963238773614698,東村山市秋津町
東村山市,久米川町,99,26.570505127355116,東村山市久米川町
清瀬市,梅園,99,24.419541741780776,清瀬市梅園
清瀬市,上清戸,99,23.211350448682655,清瀬市上清戸
清瀬市,竹丘,99,23.900118923877134,清瀬市竹丘
清瀬市,中里,99,23.878576084018814,清瀬市中里
清瀬市,野塩,99,24.80049028343431,清瀬市野塩
清瀬市,松山,99,23.435085397437007,清瀬市松山
清瀬市,元町,99,23.518766918522218,清瀬市元町
東久留米市,小山,99,22.5374098494913,東久留米市小山
東村山市,多摩湖町,100,29.03184347076989,東村山市多摩湖町
福生市,加美平,101,39.43356416087703,福生市加美平
福生市,東町,101,39.02171362889322,福生市東町
福生市,大字福生,101,39.512190456482905,福生市大字福生
福生市,本町,101,38.87983172265939,福生市本町
福生市,武蔵野台,101,38.77849420650899,福生市武蔵野台
羽村市,川崎,101,40.18296095142935,羽村市川崎
羽村市,五ノ神,101,39.964185972900225,羽村市五ノ神
羽村市,神明台,101,39.44562700761625,羽村市神明台
狛江市,東和泉,102,17.15458661421755,狛江市東和泉
狛江市,元和泉,102,17.520970439525247,狛江市元和泉
東大和市,上北台,103,31.391009452570266,東大和市上北台
東大和市,蔵敷,103,31.06664277209799,東大和市蔵敷
東大和市,立野,103,30.73112018450997,東大和市立野
武蔵村山市,伊奈平,103,34.55788527866633,武蔵村山市伊奈平
武蔵村山市,大南,103,32.023839881252094,武蔵村山市大南
武蔵村山市,学園,103,32.72286132994575,武蔵村山市学園
清瀬市,旭が丘,104,22.864664786079366,清瀬市旭が丘
東久留米市,金山町,105,21.389195627208295,東久留米市金山町
東久留米市,大門町,105,21.18097962131014,東久留米市大門町
多摩市,落合,106,30.417515911560304,多摩市落合
多摩市,貝取,106,29.098169396621415,多摩市貝取
多摩市,諏訪,106,27.82860483645004,多摩市諏訪
多摩市,豊ケ丘,106,29.691029691871048,多摩市豊ケ丘
多摩市,永山,106,28.595586132645217,多摩市永山
多摩市,聖ケ丘,106,27.21801484549101,多摩市聖ケ丘
多摩市,南野,106,30.279254142995995,多摩市南野
稲城市,若葉台,106,26.328071547224656,稲城市若葉台
稲城市,長峰,107,25.155653705879427,稲城市長峰
稲城市,平尾,107,25.250585349488833,稲城市平尾
羽村市,玉川,108,40.48234292608122,羽村市玉川
羽村市,羽東,108,40.68579403238073,羽村市羽東
西多摩郡日の出町,大字平井,108,44.45180149742828,西多摩郡日の出町大字平井
羽村市,緑ヶ丘,109,40.51219418119603,羽村市緑ヶ丘
西多摩郡瑞穂町,大字高根,109,36.931524725757285,西多摩郡瑞穂町大字高根
西多摩郡瑞穂町,大字箱根ケ崎,109,38.58049806000261,西多摩郡瑞穂町大字箱根ケ崎
西多摩郡瑞穂町,箱根ケ崎東松原,109,38.62578303045089,西多摩郡瑞穂町箱根ケ崎東松原
あきる野市,秋川,110,42.34109960634535,あきる野市秋川
あきる野市,秋留,110,41.29910128711413,あきる野市秋留
あきる野市,油平,110,42.422689538031236,あきる野市油平
あきる野市,山田,111,44.889109884814665,あきる野市山田
新島村,式根島,112,158.5529772754827,新島村式根島
新島村,本村,112,152.28492107007736,新島村本村
八丈町,大賀郷,113,284.44813400339564,八丈町大賀郷
八丈町,三根,114,283.94994691249246,八丈町三根
小笠原村,父島,115,983.1461405819778,小笠原村父島
